time,user,sentiment,text
2/21/15 12:44,floatingatoll,negative,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin"
2/21/15 12:23,aaronkurlander,negative,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin
2/21/15 12:18,aaronkurlander,negative,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?"
2/21/15 12:07,borknagar,negative,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks
2/21/15 11:56,propsonline,negative,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh
2/21/15 11:55,propsonline,negative,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...
2/21/15 11:49,carlos89178,positive,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj
2/21/15 11:45,carlos89178,positive,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline
2/21/15 11:44,shounshounette,negative,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad
2/21/15 11:40,alanzeino,neutral,"@VirginAmerica itâ€™s just a bug report, guys"
2/21/15 11:35,DonnellyPatrick,negative,@VirginAmerica hold times at call center are a bit much
2/21/15 11:10,stefanpinto,positive,@VirginAmerica Like http://t.co/VPqEm31XUQ
2/21/15 11:06,josephschwegler,negative,@VirginAmerica Site down? #help
2/21/15 10:58,jennifer_caron,positive,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l
2/21/15 10:54,miaerolinea,positive,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy"
2/21/15 10:40,ninjasistah,positive,@VirginAmerica thanks so much!
2/21/15 10:37,daniellewolff,negative,"@VirginAmerica Trying to reset my password, email never arrives. Help?"
2/21/15 10:31,EleonoraKaras,positive,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9"
2/21/15 10:28,carlosondrums,positive,@VirginAmerica Very nicely done. _Ÿ‘è
2/21/15 10:22,ninjasistah,positive,@VirginAmerica Iâ€™m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;)
2/21/15 10:22,stephenasilverm,negative,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?
2/21/15 10:15,mrl6626,negative,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?"
2/21/15 10:12,SunRighteous,positive,@VirginAmerica hahaha _Ÿ˜‚@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!_Ÿ’—
2/21/15 10:12,readerriter,positive,@VirginAmerica sounds like fun !
2/21/15 10:11,jeredscott,neutral,@VirginAmerica any updates on flight 413 from Jfk &gt; Lax
2/21/15 10:10,eric_t_lee,neutral,@virginamerica spruce moose!
2/21/15 9:51,bluesmoon,negative,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable."
2/21/15 9:10,RedSoxGirl1976,negative,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?"
2/21/15 9:03,InuAtah,positive,"@VirginAmerica classiq, luv Virgin America. Greetingz"
2/21/15 8:59,borknagar,negative,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues"
2/21/15 8:48,Recessionista,positive,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!
2/21/15 8:04,moosekazmi,positive,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason
2/21/15 4:25,_LisaCap,positive,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!
2/21/15 2:36,eatgregeat,negative,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews"
2/20/15 23:00,alanzeino,negative,@VirginAmerica current bug on website shows â€˜select departure cityâ€™ when selecting destination city http://t.co/SLLYIBE2vQ
2/20/15 22:34,khartline,negative,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.
2/20/15 22:28,courtDMC,positive,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free."
2/20/15 22:18,woawABQ,neutral,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh"
2/20/15 21:52,Cydney_Chase,positive,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight_Ÿç¸#sfo
2/20/15 20:22,AirlineFuel,neutral,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G"
2/20/15 19:36,OriginalTuna,neutral,@VirginAmerica any plans to start flying direct from DAL to LAS?
2/20/15 19:35,ImThankfulRadio,neutral,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn
2/20/15 19:16,AnnaProsser,positive,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!"
2/20/15 17:31,HenryLucero,negative,@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member_Ÿ˜’
2/20/15 17:28,daisy1016,neutral,@VirginAmerica Grand Budapest Hotel #OscarsCountdown
2/20/15 17:20,TGSOFL,neutral,@VirginAmerica This is what you missed @NewsVP. Next trip to the 407.
2/20/15 17:16,stephanieslome,negative,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!
2/20/15 17:07,Alex_Ricardo,negative,@VirginAmerica there is something wrong with you website in Safari iPhone
2/20/15 16:27,djchuang,positive,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet
2/20/15 16:23,miekd,negative,@VirginAmerica Already checked in so the page expired :X
2/20/15 16:22,insideout,negative,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!
2/20/15 16:22,AirlineFuel,neutral,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y
2/20/15 16:11,fromtheleftseat,neutral,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4
2/20/15 16:02,AlyssaJenS,positive,@VirginAmerica I see what you did there ;)
2/20/15 15:50,Kevin_E_Park,neutral,@VirginAmerica way to take advantage of #MayweatherPacquiao :)
2/20/15 15:48,FlexinFinessinB,neutral,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao
2/20/15 15:13,drsaadiaim,positive,@VirginAmerica your inflight team makes the experience #amazing!
2/20/15 15:10,MaverickGamersX,positive,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J
2/20/15 14:35,MsReeseGirl,negative,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selected_Ÿ‘_ #DISAPPOINTED"
2/20/15 14:22,AirlineFuel,neutral,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef
2/20/15 14:17,CanPOREOTICS,positive,@VirginAmerica fav airline
2/20/15 13:48,MaverickGamersX,positive,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-)
2/20/15 13:48,LizaUtter,neutral,_Ÿ‘ç_Ÿ‘çâœˆï¸èâœˆï¸è_Ÿ’— When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.â€ù
2/20/15 13:28,crj_lll,neutral,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.
2/20/15 13:16,snellbell,negative,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help
2/20/15 12:47,AcronymBex,positive,@VirginAmerica Thank you!!
2/20/15 12:21,SleeplessByte,negative,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.
2/20/15 12:17,AcronymBex,neutral,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!
2/20/15 12:09,notthatnathan,neutral,@VirginAmerica I need you to follow back in order to DM.
2/20/15 12:08,Sleubeau,neutral,@VirginAmerica Need to start flying to @KCIAirport .  _Ÿ˜__Ÿ˜€_Ÿ˜ƒ_Ÿ˜„
2/20/15 11:33,crj_lll,neutral,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.
2/20/15 11:24,Yorkshire_D,negative,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!
2/20/15 11:13,SaraBabs,negative,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!
2/20/15 11:13,AdamSinger,negative,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-)
2/20/15 10:59,crj_lll,neutral,@VirginAmerica what is your policy on flying after surgery?
2/20/15 10:52,AirlineFuel,neutral,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg
2/20/15 10:32,notthatnathan,negative,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!"
2/20/15 10:32,polaroidmisha,positive,@VirginAmerica would love to do more for virgin just like I do for @GoPro
2/20/15 10:22,AirlineFuel,neutral,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I
2/20/15 10:20,NazarFakih,neutral,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application."
2/20/15 10:05,JetBlueNews,neutral,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq
2/20/15 9:52,AirlineFuel,neutral,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ"
2/20/15 9:50,RobynMatza,negative,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS
2/20/15 9:44,SocialMedia305,neutral,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA
2/20/15 9:42,sbaaronson,neutral,@VirginAmerica @madbee95 check the website before you go to the airport!
2/20/15 9:28,miekd,negative,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr
2/20/15 9:25,StevenMYoung,neutral,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8
2/20/15 8:53,thecompostcook,positive,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry
2/20/15 8:38,snellbell,negative,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff"
2/20/15 8:36,chrisaguiar88,negative,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.
2/20/15 8:13,matthewhirsch,positive,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!
2/20/15 8:06,GabriellaDago,positive,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!"
2/20/15 8:00,AdamSinger,positive,@VirginAmerica happy to spend the day together. Let's do this!
2/20/15 7:54,GabriellaDago,neutral,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9
2/20/15 7:33,MarcPerez,neutral,@VirginAmerica missed my flight. How does standby work?
2/20/15 7:31,JayRockerz,positive,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps
2/20/15 7:21,mlbkid162,neutral,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS
2/20/15 7:15,Hwoodboy24,positive,@VirginAmerica thank you! I absolutely will _Ÿ˜_
2/20/15 7:11,perMicah,negative,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD
2/20/15 6:38,GabriellaDago,neutral,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' _Ÿ˜˜
2/20/15 6:15,perMicah,negative,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg
2/20/15 5:50,iamnayr,negative,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW"
2/20/15 3:32,gemmabow19,neutral,@VirginAmerica can u help this _Ÿ‘¸ @FreyaBevan_Fund needs urgent treatment in_Ÿ‡º_Ÿ‡¸2y old battling cancer could u help with flights _Ÿ’—#freyasfund
2/20/15 0:30,BFPTravel,neutral,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel
2/19/15 22:47,davidhfe,negative,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW
2/19/15 22:44,davidhfe,negative,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?
2/19/15 21:39,chet,neutral,@VirginAmerica add DTW and I'm sold!
2/19/15 21:27,TMAnderson10,positive,@VirginAmerica How about some free drinks on the flight back for the free promo?
2/19/15 20:48,SSal,positive,@VirginAmerica @SSal thanks!
2/19/15 20:45,SoleXclusive415,neutral,@VirginAmerica momma I made it! _Ÿ˜Å_Ÿ˜Å_Ÿ˜Å
2/19/15 20:39,SSal,neutral,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.
2/19/15 20:33,SSal,neutral,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!
2/19/15 20:22,SoleXclusive415,neutral,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair
2/19/15 19:10,j_payton,negative,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage."
